t,tf0,ts0
158292.97,639.5937,648.40814
158320.5,639.57336,648.3753
158348.03,639.55316,648.3428
158375.56,639.533,648.31036
158403.11,639.51294,648.2782
158430.64,639.493,648.2463
158458.17,639.4731,648.21466
158485.7,639.4533,648.1832
158513.23,639.4336,648.1521
158540.77,639.41394,648.1211
158568.31,639.3944,648.09033
158595.84,639.3749,648.05975
158623.38,639.35547,648.0295
158650.9,639.3361,647.9993
158678.44,639.3169,647.9695
158705.97,639.29767,647.9398
158733.52,639.27856,647.9103
158761.05,639.2595,647.88104
158788.58,639.24054,647.8519
158816.11,639.22156,647.8231
158843.64,639.20276,647.79443
158871.19,639.1839,647.76587
158898.72,639.16516,647.7376
158926.25,639.1465,647.7096
158953.78,639.12787,647.6816
158981.31,639.1093,647.6538
159008.84,639.09076,647.62634
159036.39,639.0723,647.5989
159063.92,639.0539,647.57166
159091.45,639.0355,647.5447
159118.98,639.0172,647.5178
159146.52,638.999,647.4911
159174.05,638.9807,647.4646
159201.6,638.96265,647.4382
159229.12,638.94446,647.412
159256.66,638.9264,647.386
159284.19,638.9083,647.36005
159311.72,638.8903,647.3343
159339.27,638.8724,647.3087
159366.8,638.8545,647.2832
159394.33,638.83655,647.2579
159421.86,638.8187,647.2327
159449.39,638.8009,647.20776
159476.92,638.7832,647.1828
159504.47,638.7654,647.158
159532.0,638.7477,647.13336
159559.53,638.73,647.1089
159587.06,638.71234,647.08453
159614.6,638.6947,647.0602
159642.12,638.6771,647.0361
159669.67,638.6595,647.012
159697.2,638.64197,646.98804
159724.73,638.62445,646.9643
159752.27,638.60693,646.94055
159779.8,638.5895,646.917
159807.34,638.572,646.89343
159834.88,638.55457,646.87006
159862.4,638.5371,646.84674
159889.94,638.51965,646.8235
159917.47,638.5023,646.8004
159945.0,638.485,646.77734
159972.55,638.46765,646.75433
160000.08,638.45026,646.7315
160027.61,638.4329,646.7086
160055.14,638.41565,646.686
160082.67,638.3983,646.66327
160110.2,638.381,646.6406
160137.75,638.36365,646.6181
160165.28,638.3465,646.59564
160192.81,638.3292,646.57324
160220.34,638.3119,646.5509
160247.88,638.2947,646.52856
160275.4,638.2774,646.50635
160302.95,638.26013,646.4841
160330.48,638.2429,646.4619
160358.02,638.2257,646.43976
160385.55,638.2085,646.41766
160413.08,638.1912,646.39557
160440.62,638.174,646.37354
160468.16,638.15674,646.3515
160495.69,638.1396,646.3295
160523.22,638.1223,646.3076
160550.75,638.1051,646.28564
160578.28,638.0878,646.2637
160605.83,638.0706,646.2417
160633.36,638.05334,646.2197
160660.89,638.03613,646.1978
160688.42,638.0189,646.1759
160715.95,638.0016,646.15393
160743.48,637.9843,646.132
160771.03,637.96704,646.11005
160798.56,637.94977,646.0881
160826.1,637.93256,646.06604
160853.62,637.9152,646.044
160881.16,637.8979,646.022
160908.7,637.8806,645.9998
160936.23,637.8633,645.9777
160963.77,637.84595,645.95557
160991.3,637.82855,645.93335
161018.83,637.8113,645.91113
161046.36,637.7938,645.8888
161073.9,637.7765,645.86646
161101.44,637.75916,645.844
161128.97,637.74176,645.82153
161156.5,637.7243,645.79895
161184.03,637.7069,645.77637
161211.56,637.68945,645.75366
161239.11,637.672,645.73083
161266.64,637.65454,645.70807
161294.17,637.6371,645.68506
161321.7,637.61957,645.6621
161349.23,637.60205,645.6389
161376.78,637.5845,645.6157
161404.31,637.5669,645.5924
161431.84,637.5493,645.569
161459.38,637.5318,645.5454
161486.9,637.51416,645.52167
161514.44,637.4966,645.4979
161541.98,637.47894,645.474
161569.52,637.46124,645.44995
161597.05,637.4436,645.42584
161624.58,637.4259,645.4015
161652.11,637.40826,645.3771
161679.64,637.39044,645.35254
161707.19,637.37274,645.32776
161734.72,637.355,645.30286
161762.25,637.33716,645.27783
161789.78,637.31946,645.25256
161817.31,637.3015,645.2272
161844.86,637.28375,645.2016
161872.39,637.26587,645.1759
161899.92,637.24805,645.15
161927.45,637.2301,645.1239
161954.98,637.2122,645.0976
161982.52,637.1943,645.0711
162010.06,637.1764,645.04443
162037.6,637.1584,645.0175
162065.12,637.1404,644.9904
162092.66,637.1224,644.96313
162120.19,637.1044,644.9356
162147.72,637.08636,644.90784
162175.27,637.06824,644.8799
162202.8,637.0502,644.8516
162230.33,637.0321,644.8232
162257.86,637.01404,644.7945
162285.39,636.99585,644.76556
162312.94,636.9778,644.7363
162340.47,636.9596,644.7069
162368.0,636.9414,644.67725
162395.53,636.9232,644.6472
162423.06,636.905,644.61694
162450.6,636.8868,644.5864
162478.14,636.8685,644.55566
162505.67,636.8503,644.5246
162533.2,636.83203,644.4932
162560.73,636.8137,644.46155
162588.27,636.7954,644.4296
162615.8,636.77716,644.3974
162643.34,636.7588,644.36475
162670.88,636.7405,644.3319
162698.4,636.72217,644.2987
162725.94,636.70374,644.26514
162753.47,636.6854,644.2313
162781.02,636.667,644.19714
162808.55,636.6486,644.1626
162836.08,636.63025,644.1277
162863.61,636.6118,644.0925
162891.14,636.5934,644.05695
162918.67,636.575,644.021
162946.22,636.55664,643.9847
162973.75,636.53815,643.94806
163001.28,636.5197,643.9111
163028.81,636.5013,643.87366
163056.34,636.4828,643.83594
163083.88,636.46436,643.7977
163111.42,636.446,643.7592
163138.95,636.4275,643.7202
163166.48,636.40906,643.6809
163194.02,636.39056,643.6411
163221.55,636.37213,643.601
163249.1,636.35364,643.5604
163276.62,636.3352,643.5194
163304.16,636.31683,643.478
163331.69,636.29834,643.43616
163359.22,636.2799,643.394
163386.75,636.26154,643.35126
163414.3,636.2431,643.3081
163441.83,636.22473,643.2645
163469.36,636.2063,643.2205
163496.89,636.188,643.17596
163524.42,636.16956,643.1311
163551.95,636.15125,643.0857
163579.5,636.13293,643.03973
163607.03,636.11456,642.99347
163634.56,636.09625,642.94666
163662.1,636.078,642.89935
163689.62,636.05975,642.8516
163717.16,636.0415,642.80334
163744.7,636.02325,642.7545
163772.23,636.005,642.7053
163799.77,635.98694,642.6556
163827.3,635.96875,642.60535
163854.83,635.9507,642.5546
163882.38,635.93256,642.50336
163909.9,635.91455,642.4516
163937.44,635.8965,642.3993
163964.97,635.87854,642.34644
163992.5,635.86053,642.29315
164020.03,635.84265,642.23926
164047.58,635.8248,642.1849
164075.11,635.807,642.13
164102.64,635.7892,642.0746
164130.17,635.7715,642.0186
164157.7,635.7538,641.9621
164185.23,635.7362,641.9049
164212.78,635.7186,641.8474
164240.31,635.70105,641.7891
164267.84,635.68353,641.73047
164295.38,635.66614,641.67114
164322.9,635.6488,641.6114
164350.45,635.6315,641.5509
164377.98,635.61426,641.49
164405.52,635.5971,641.42847
164433.05,635.58,641.3664
164460.58,635.563,641.3037
164488.11,635.546,641.24054
164515.66,635.5291,641.17664
164543.19,635.5123,641.1123
164570.72,635.4956,641.0474
164598.25,635.47894,640.9819
164625.78,635.4624,640.9158
164653.31,635.4459,640.8491
164680.86,635.4295,640.78174
164708.39,635.4132,640.71405
164735.92,635.39703,640.64557
164763.45,635.3809,640.57666
164790.98,635.365,640.50696
164818.53,635.349,640.4368
164846.06,635.33325,640.36597
164873.6,635.3175,640.2947
164901.12,635.30194,640.2228
164928.66,635.28644,640.15027
164956.19,635.2711,640.0773
164983.73,635.25586,640.00354
165011.27,635.24084,639.9293
165038.8,635.2258,639.85443
165066.33,635.21106,639.77905
165093.86,635.1963,639.70306
165121.39,635.1817,639.6265
165148.94,635.16724,639.5493
165176.47,635.15295,639.47156
165204.0,635.1388,639.3933
165231.53,635.12476,639.3144
165259.06,635.11096,639.235
165286.61,635.0973,639.1549
165314.14,635.0837,639.0743
165341.67,635.0703,638.99316
165369.2,635.0572,638.9114
165396.73,635.0441,638.8292
165424.27,635.0313,638.74634
165451.81,635.0186,638.66296
165479.34,635.00616,638.579
165506.88,634.9938,638.4945
165534.4,634.9817,638.4095
165561.94,634.9697,638.32385
165589.47,634.958,638.2378
165617.02,634.94653,638.1512
165644.55,634.9352,638.064
165672.08,634.9241,637.9763
165699.61,634.91327,637.8882
165727.14,634.9026,637.79944
165754.69,634.8922,637.71014
165782.22,634.882,637.62036
165809.75,634.87195,637.53015
165837.28,634.8623,637.43964
165864.81,634.8528,637.3483
165892.34,634.8436,637.2566
165919.89,634.8346,637.1645
165947.42,634.8259,637.07184
165974.95,634.81744,636.97876
166002.48,634.80927,636.8852
166030.02,634.80133,636.7912
166057.55,634.7937,636.6969
166085.1,634.78644,636.60187
166112.62,634.77936,636.5066
166140.16,634.77264,636.4109
166167.69,634.76624,636.3148
166195.22,634.7601,636.21826
166222.77,634.7543,636.1212
166250.3,634.7487,636.024
166277.83,634.7436,635.92633
166305.36,634.7388,635.82825
166332.89,634.73425,635.7299
166360.42,634.7301,635.63104
166387.97,634.7263,635.532
166415.5,634.72284,635.4326
166443.03,634.7198,635.33276
166470.56,634.7171,635.23285
166498.1,634.7147,635.1324
166525.62,634.7128,635.03174
166553.17,634.7113,634.93085
166580.7,634.7101,634.8296
166608.23,634.7094,634.7282
166635.77,634.7091,634.62646
166663.3,634.7091,634.52454
166690.84,634.70966,634.4224
166718.38,634.71063,634.32007
166745.9,634.71204,634.21747
166773.44,634.71387,634.11475
166800.97,634.7162,634.01184
166828.5,634.71893,633.9088
166856.05,634.7222,633.80554
166883.58,634.72595,633.70215
166911.11,634.73016,633.59863
166938.64,634.7349,633.495
166966.17,634.7402,633.39124
166993.7,634.74585,633.2876
167021.25,634.75214,633.1836
167048.78,634.759,633.0797
167076.31,634.7663,632.9758
167103.84,634.77423,632.8718
167131.38,634.7827,632.76794
167158.9,634.7917,632.66406
167186.45,634.80133,632.55994
167213.98,634.81146,632.456
167241.52,634.8223,632.3521
167269.05,634.83374,632.24835
167296.58,634.84576,632.14453
167324.12,634.8584,632.04114
167351.66,634.8717,631.93756
167379.19,634.8857,631.8342
167406.72,634.9003,631.7309
167434.25,634.9156,631.62787
167461.78,634.9315,631.52496
167489.33,634.9482,631.4223
167516.86,634.9656,631.3199
167544.39,634.98364,631.21765
167571.92,635.00244,631.11566
167599.45,635.022,631.01385
167626.98,635.0423,630.9125
167654.53,635.06335,630.8113
167682.06,635.0852,630.7104
167709.6,635.10785,630.6099
167737.12,635.1312,630.50977
167764.66,635.15546,630.41003
167792.2,635.18054,630.31067
167819.73,635.2064,630.2117
167847.27,635.2332,630.1132
167874.8,635.26074,630.0152
167902.33,635.28925,629.9175
167929.86,635.31866,629.8203
167957.4,635.34894,629.72375
167984.94,635.3801,629.6278
168012.47,635.4123,629.5322
168040.0,635.4453,629.4372
168067.53,635.4794,629.3429
168095.06,635.5144,629.2492
168122.61,635.5504,629.15594
168150.14,635.5874,629.0634
168177.67,635.62537,628.9717
168205.2,635.6645,628.8806
168232.73,635.7046,628.7902
168260.28,635.74585,628.70056
168287.81,635.78815,628.61163
168315.34,635.83154,628.52344
168342.88,635.876,628.4361
168370.4,635.92163,628.3496
168397.94,635.9684,628.2639
168425.48,636.0164,628.1791
168453.02,636.06555,628.0952
168480.55,636.11597,628.0121
168508.08,636.1675,627.93005
168535.61,636.22034,627.849
168563.14,636.2744,627.7688
168590.69,636.3298,627.68964
168618.22,636.3865,627.6114
168645.75,636.4444,627.53436
168673.28,636.50366,627.4584
168700.81,636.5644,627.38336
168728.36,636.6264,627.3096
168755.89,636.68994,627.2368
168783.42,636.75476,627.1653
168810.95,636.821,627.09503
168838.48,636.8888,627.0259
168866.02,636.958,626.958
168893.56,637.02875,626.89124
168921.1,637.1011,626.826
168948.62,637.1748,626.76196
168976.16,637.25024,626.6992
169003.69,637.32715,626.6379
169031.22,637.40576,626.57794
169058.77,637.48596,626.5193
169086.3,637.5679,626.4622
169113.83,637.6514,626.4066
169141.36,637.7367,626.3524
169168.89,637.82367,626.2997
169196.44,637.9126,626.2486
169223.97,638.00305,626.19904
169251.5,638.0954,626.151
169279.03,638.1896,626.10474
169306.56,638.28564,626.06
169334.1,638.38367,626.0169
169361.64,638.4836,625.9755
169389.17,638.5854,625.9359
169416.7,638.68915,625.898
169444.23,638.7949,625.86194
169471.77,638.9027,625.8277
169499.3,639.0125,625.7953
169526.84,639.1246,625.76465
169554.38,639.23865,625.73596
169581.9,639.35486,625.70917
169609.44,639.47327,625.6844
169636.97,639.5939,625.6615
169664.52,639.7167,625.6406
169692.05,639.84186,625.6219
169719.58,639.9691,625.6051
169747.11,640.099,625.5905
169774.64,640.231,625.578
169802.17,640.36554,625.5676
169829.72,640.50256,625.55945
169857.25,640.64185,625.55347
169884.78,640.78375,625.5498
169912.31,640.9282,625.54846
169939.84,641.07513,625.54926
169967.38,641.22473,625.55255
169994.92,641.37714,625.55817
170022.45,641.532,625.56616
170049.98,641.6896,625.57666
170077.52,641.85,625.58954
170105.05,642.01306,625.605
170132.6,642.1792,625.6229
170160.12,642.348,625.64343
170187.66,642.5198,625.6666
170215.19,642.6946,625.6924
170242.72,642.8722,625.7208
170270.25,643.053,625.752
170297.8,643.2368,625.78595
170325.33,643.4236,625.82263
170352.86,643.6137,625.8621
170380.39,643.807,625.9044
170407.92,644.00354,625.94965
170435.45,644.2032,625.9978
170463.0,644.40643,626.0489
170490.53,644.61273,626.103
170518.06,644.82263,626.16016
170545.6,645.03595,626.22034
170573.12,645.2528,626.28357
170600.66,645.473,626.3501
170628.2,645.69727,626.41974
170655.73,645.92487,626.49255
170683.27,646.1561,626.5686
170710.8,646.39124,626.64813
170738.33,646.63,626.7309
170765.88,646.8729,626.817
170793.4,647.1194,626.90656
170820.94,647.37,626.9995
170848.47,647.6245,627.09607
170876.0,647.88306,627.1961
170903.53,648.1459,627.2997
170931.08,648.4126,627.4071
170958.61,648.6839,627.51807
170986.14,648.959,627.6327
171013.67,649.2387,627.75104
171041.2,649.5227,627.87335
171068.73,649.81134,627.99927
171096.28,650.10425,628.1294
171123.81,650.40186,628.26337
171151.34,650.70386,628.4011
171178.88,651.01044,628.543
171206.4,651.32196,628.68896
171233.95,651.63855,628.83923
171261.48,651.9596,628.9935
171289.02,652.2857,629.1519
171316.55,652.6166,629.3147
171344.08,652.95264,629.4818
171371.61,653.29364,629.6532
171399.16,653.64,629.829
171426.69,653.9913,630.0094
171454.22,654.34814,630.19434
171481.75,654.71014,630.38367
171509.28,655.0777,630.57764
171536.81,655.45074,630.77625
171564.36,655.82947,630.9797
171591.89,656.2135,631.1878
171619.42,656.6034,631.4008
171646.95,656.9988,631.61896
171674.48,657.40015,631.8417
171702.03,657.80774,632.0694
171729.56,658.221,632.3022
171757.1,658.64,632.53986
171784.62,659.0654,632.7834
171812.16,659.4971,633.0314
171839.69,659.93463,633.2849
171867.23,660.37885,633.54443
171894.77,660.8294,633.80835
171922.3,661.28613,634.07806
171949.83,661.7495,634.3536
171977.36,662.21985,634.6344
172004.89,662.6964,634.92084
172032.44,663.1797,635.2132
172059.97,663.6703,635.5109
172087.5,664.1674,635.81476
172115.03,664.67145,636.12427
172142.56,665.1826,636.4398
172170.11,665.7013,636.76196
172197.64,666.2267,637.08936
172225.17,666.7594,637.42285
172252.7,667.2996,637.76276
172280.23,667.84705,638.1093
172307.77,668.40204,638.4617
172335.31,668.965,638.82117
172362.84,669.5353,639.1865
172390.38,670.11334,639.5585
172417.9,670.6992,639.9372
172445.44,671.2925,640.3226
172472.97,671.8939,640.7142
172500.52,672.504,641.1134
172528.05,673.12177,641.51953
172555.58,673.7476,641.9321
172583.11,674.38184,642.35187
172610.64,675.0239,642.77856
172638.19,675.675,643.213
172665.72,676.3346,643.65436
172693.25,677.00214,644.1031
172720.78,677.6786,644.5594
172748.31,678.36316,645.02234
172775.84,679.057,645.4938
172803.39,679.7598,645.973
172830.92,680.47107,646.4595
172858.45,681.19135,646.9531
172885.98,681.9203,647.4561
172913.52,682.6581,647.9656
172941.05,683.4056,648.48376
172968.6,684.1622,649.01025
172996.12,684.9277,649.545
173023.66,685.7023,650.0875
173051.19,686.4861,650.6378
173078.72,687.2793,651.1982
173106.27,688.08264,651.766
173133.8,688.8943,652.3422
173161.33,689.71594,652.9268
173188.86,690.5465,653.52057
173216.39,691.3872,654.1228
173243.92,692.23706,654.7343
173271.47,693.09686,655.35565
173299.0,693.9655,655.984
173326.53,694.84393,656.6227
173354.06,695.73206,657.2699
173381.6,696.6298,657.92645
173409.12,697.5368,658.5918
173436.67,698.4543,659.2681
173464.2,699.3807,659.9526
173491.73,700.3167,660.6466
173519.27,701.2617,661.3505
173546.8,702.2168,662.06323
173574.34,703.18176,662.7865
173601.88,704.156,663.5193
173629.4,705.1384,664.2618
173656.94,706.13184,665.0133
173684.47,707.134,665.77594
173712.0,708.14465,666.5477
173739.55,709.16565,667.3296
173767.08,710.19543,668.12146
173794.61,711.2344,668.92303
173822.14,712.28186,669.73517
173849.67,713.33856,670.55695
173877.2,714.4038,671.3877
173904.75,715.4784,672.2312
173932.28,716.5614,673.0843
173959.81,717.65173,673.9459
173987.34,718.7512,674.8187
174014.88,719.8586,675.70123
174042.4,720.975,676.5947
174069.95,722.09906,677.4984
174097.48,723.23047,678.4108
174125.02,724.3688,679.3345
174152.55,725.5156,680.2669
174180.08,726.6687,681.20996
174207.62,727.8303,682.1648
174235.16,728.9976,683.1279
174262.69,730.1717,684.1013
174290.22,731.353,685.08374
174317.75,732.54016,686.0764
174345.28,733.7333,687.07916
174372.83,734.93207,688.0906
174400.36,736.1365,689.1123
174427.89,737.3462,690.143
174455.42,738.5613,691.18256
